series_id,year,period,value
APUA42374716,2007,M10,3.232
APUA42374716,2007,M11,3.444
APUA42374716,2007,M12,3.371
APUA42374716,2008,M01,3.324
APUA42374716,2008,M02,3.429
APUA42374716,2008,M03,3.702
APUA42374716,2008,M04,3.839
APUA42374716,2008,M05,4.109
APUA42374716,2008,M06,4.533
APUA42374716,2008,M07,4.503
APUA42374716,2008,M08,4.212
APUA42374716,2008,M09,3.994
APUA42374716,2008,M10,3.419
APUA42374716,2008,M11,2.471
APUA42374716,2008,M12,2.078
APUA42374716,2009,M01,2.265
APUA42374716,2009,M02,2.412
APUA42374716,2009,M03,2.409
APUA42374716,2009,M04,2.557
APUA42374716,2009,M05,2.749
APUA42374716,2009,M06,3.084
APUA42374716,2009,M07,2.963
APUA42374716,2009,M08,3.097
APUA42374716,2009,M09,3.166
APUA42374716,2009,M10,3.044
APUA42374716,2009,M11,3.083
APUA42374716,2009,M12,3.050
APUA42374716,2010,M01,3.120
APUA42374716,2010,M02,3.064
APUA42374716,2010,M03,3.234
APUA42374716,2010,M04,3.312
APUA42374716,2010,M05,3.270
APUA42374716,2010,M06,3.210
APUA42374716,2010,M07,3.252
APUA42374716,2010,M08,3.333
APUA42374716,2010,M09,3.226
APUA42374716,2010,M10,3.285
APUA42374716,2010,M11,3.334
APUA42374716,2010,M12,3.404
APUA42374716,2011,M01,3.492
APUA42374716,2011,M02,3.592
APUA42374716,2011,M03,3.961
APUA42374716,2011,M04,4.178
APUA42374716,2011,M05,4.259
APUA42374716,2011,M06,4.143
APUA42374716,2011,M07,4.049
APUA42374716,2011,M08,4.031
APUA42374716,2011,M09,4.122
APUA42374716,2011,M10,4.083
APUA42374716,2011,M11,3.922
APUA42374716,2011,M12,3.687
APUA42374716,2012,M01,3.678
APUA42374716,2012,M02,3.822
APUA42374716,2012,M03,4.226
APUA42374716,2012,M04,4.318
APUA42374716,2012,M05,4.392
APUA42374716,2012,M06,4.236
APUA42374716,2012,M07,3.801
APUA42374716,2012,M08,4.054
APUA42374716,2012,M09,4.233
APUA42374716,2012,M10,4.191
APUA42374716,2012,M11,3.709
APUA42374716,2012,M12,3.570
APUA42374716,2013,M01,3.601
APUA42374716,2013,M02,3.852
APUA42374716,2013,M03,4.026
APUA42374716,2013,M04,3.877
APUA42374716,2013,M05,4.065
APUA42374716,2013,M06,4.025
APUA42374716,2013,M07,4.049
APUA42374716,2013,M08,4.015
APUA42374716,2013,M09,3.899
APUA42374716,2013,M10,3.677
APUA42374716,2013,M11,3.476
APUA42374716,2013,M12,3.521
APUA42374716,2014,M01,3.600
APUA42374716,2014,M02,3.544
APUA42374716,2014,M03,3.798
APUA42374716,2014,M04,3.962
APUA42374716,2014,M05,4.091
APUA42374716,2014,M06,4.149
APUA42374716,2014,M07,4.179
APUA42374716,2014,M08,4.059
APUA42374716,2014,M09,3.972
APUA42374716,2014,M10,3.616
APUA42374716,2014,M11,3.227
APUA42374716,2014,M12,3.053
APUA42374716,2015,M01,2.518
APUA42374716,2015,M02,2.530
APUA42374716,2015,M03,3.091
APUA42374716,2015,M04,2.910
APUA42374716,2015,M05,3.223
APUA42374716,2015,M06,3.307
APUA42374716,2015,M07,3.411
APUA42374716,2015,M08,3.313
APUA42374716,2015,M09,3.022
APUA42374716,2015,M10,2.748
APUA42374716,2015,M11,2.585
APUA42374716,2015,M12,2.522
APUA42374716,2016,M01,2.518
APUA42374716,2016,M02,2.214
APUA42374716,2016,M03,2.304
APUA42374716,2016,M04,2.463
APUA42374716,2016,M05,2.652
APUA42374716,2016,M06,2.776
APUA42374716,2016,M07,2.805
APUA42374716,2016,M08,2.727
APUA42374716,2016,M09,2.835
APUA42374716,2016,M10,2.875
APUA42374716,2016,M11,2.840
APUA42374716,2016,M12,2.711
APUA42374716,2017,M01,2.910
APUA42374716,2017,M02,2.908
APUA42374716,2017,M03,2.971
APUA42374716,2017,M04,3.042
APUA42374716,2017,M05,3.017
APUA42374716,2017,M06,2.975
APUA42374716,2017,M07,2.952
APUA42374716,2017,M08,3.024
APUA42374716,2017,M09,3.197
APUA4237471A,1978,M01,0.644
APUA4237471A,1978,M02,0.646
APUA4237471A,1978,M03,0.645
APUA4237471A,1978,M04,0.648
APUA4237471A,1978,M05,0.659
APUA4237471A,1978,M06,0.670
APUA4237471A,1978,M07,0.679
APUA4237471A,1978,M08,0.689
APUA4237471A,1978,M09,0.693
APUA4237471A,1978,M10,0.695
APUA4237471A,1978,M11,0.698
APUA4237471A,1978,M12,0.700
APUA4237471A,1979,M01,0.705
APUA4237471A,1979,M02,0.717
APUA4237471A,1979,M03,0.743
APUA4237471A,1979,M04,0.794
APUA4237471A,1979,M05,0.837
APUA4237471A,1979,M06,0.896
APUA4237471A,1979,M07,0.940
APUA4237471A,1979,M08,0.983
APUA4237471A,1979,M09,1.031
APUA4237471A,1979,M10,1.038
APUA4237471A,1979,M11,1.050
APUA4237471A,1979,M12,1.065
APUA4237471A,1980,M01,1.116
APUA4237471A,1980,M02,1.203
APUA4237471A,1980,M03,1.254
APUA4237471A,1980,M04,1.270
APUA4237471A,1980,M05,1.268
APUA4237471A,1980,M06,1.258
APUA4237471A,1980,M07,1.259
APUA4237471A,1980,M08,1.261
APUA4237471A,1980,M09,1.258
APUA4237471A,1980,M10,1.253
APUA4237471A,1980,M11,1.252
APUA4237471A,1980,M12,1.250
APUA4237471A,1981,M01,1.262
APUA4237471A,1981,M02,1.335
APUA4237471A,1981,M03,1.368
APUA4237471A,1981,M04,1.369
APUA4237471A,1981,M05,1.380
APUA4237471A,1981,M06,1.388
APUA4237471A,1981,M07,1.406
APUA4237471A,1981,M08,1.399
APUA4237471A,1981,M09,1.396
APUA4237471A,1981,M10,1.390
APUA4237471A,1981,M11,1.388
APUA4237471A,1981,M12,1.379
APUA4237471A,1982,M01,1.362
APUA4237471A,1982,M02,1.323
APUA4237471A,1982,M03,1.275
APUA4237471A,1982,M04,1.232
APUA4237471A,1982,M05,1.223
APUA4237471A,1982,M06,1.271
APUA4237471A,1982,M07,1.309
APUA4237471A,1982,M08,1.309
APUA4237471A,1982,M09,1.286
APUA4237471A,1982,M10,1.254
APUA4237471A,1982,M11,1.232
APUA4237471A,1982,M12,1.190
APUA4237471A,1983,M01,1.143
APUA4237471A,1983,M02,1.057
APUA4237471A,1983,M03,1.018
APUA4237471A,1983,M04,1.054
APUA4237471A,1983,M05,1.142
APUA4237471A,1983,M06,1.211
APUA4237471A,1983,M07,1.296
APUA4237471A,1983,M08,1.303
APUA4237471A,1983,M09,1.301
APUA4237471A,1983,M10,1.282
APUA4237471A,1983,M11,1.248
APUA4237471A,1983,M12,1.233
APUA4237471A,1984,M01,1.209
APUA4237471A,1984,M02,1.163
APUA4237471A,1984,M03,1.146
APUA4237471A,1984,M04,1.214
APUA4237471A,1984,M05,1.246
APUA4237471A,1984,M06,1.248
APUA4237471A,1984,M07,1.245
APUA4237471A,1984,M08,1.215
APUA4237471A,1984,M09,1.230
APUA4237471A,1984,M10,1.250
APUA4237471A,1984,M11,1.258
APUA4237471A,1984,M12,1.256
APUA4237471A,1985,M01,1.227
APUA4237471A,1985,M02,1.203
APUA4237471A,1985,M03,1.184
APUA4237471A,1985,M04,1.186
APUA4237471A,1985,M05,1.231
APUA4237471A,1985,M06,1.253
APUA4237471A,1985,M07,1.247
APUA4237471A,1985,M08,1.227
APUA4237471A,1985,M09,1.208
APUA4237471A,1985,M10,1.203
APUA4237471A,1985,M11,1.187
APUA4237471A,1985,M12,1.195
APUA4237471A,1986,M01,1.192
APUA4237471A,1986,M02,1.171
APUA4237471A,1986,M03,1.035
APUA4237471A,1986,M04,0.906
APUA4237471A,1986,M05,0.938
APUA4237471A,1986,M06,0.961
APUA4237471A,1986,M07,0.954
APUA4237471A,1986,M08,0.907
APUA4237471A,1986,M09,0.913
APUA4237471A,1986,M10,0.880
APUA4237471A,1986,M11,0.822
APUA4237471A,1986,M12,0.814
APUA4237471A,1998,M01,1.304
APUA4237471A,1998,M02,1.211
APUA4237471A,1998,M03,1.127
APUA4237471A,1998,M04,1.121
APUA4237471A,1998,M05,1.164
APUA4237471A,1998,M06,1.194
APUA4237471A,1998,M07,1.185
APUA4237471A,1998,M08,1.177
APUA4237471A,1998,M09,1.173
APUA4237471A,1998,M10,1.172
APUA4237471A,1998,M11,1.155
APUA4237471A,1998,M12,1.140
APUA4237471A,1999,M01,1.123
APUA4237471A,1999,M02,1.086
APUA4237471A,1999,M03,1.120
APUA4237471A,1999,M04,1.446
APUA4237471A,1999,M05,1.458
APUA4237471A,1999,M06,1.396
APUA4237471A,1999,M07,1.446
APUA4237471A,1999,M08,1.498
APUA4237471A,1999,M09,1.493
APUA4237471A,1999,M10,1.447
APUA4237471A,1999,M11,1.420
APUA4237471A,1999,M12,1.451
APUA4237471A,2000,M01,1.450
APUA4237471A,2000,M02,1.487
APUA4237471A,2000,M03,1.663
APUA4237471A,2000,M04,1.748
APUA4237471A,2000,M05,1.694
APUA4237471A,2000,M06,1.647
APUA4237471A,2000,M07,1.653
APUA4237471A,2000,M08,1.658
APUA4237471A,2000,M09,1.768
APUA4237471A,2000,M10,1.781
APUA4237471A,2000,M11,1.761
APUA4237471A,2000,M12,1.725
APUA4237471A,2001,M01,1.655
APUA4237471A,2001,M02,1.607
APUA4237471A,2001,M03,1.610
APUA4237471A,2001,M04,1.606
APUA4237471A,2001,M05,1.639
APUA4237471A,2001,M06,1.678
APUA4237471A,2001,M07,1.656
APUA4237471A,2001,M08,1.579
APUA4237471A,2001,M09,1.725
APUA4237471A,2001,M10,1.697
APUA4237471A,2001,M11,1.584
APUA4237471A,2001,M12,1.380
APUA4237471A,2002,M01,1.305
APUA4237471A,2002,M02,1.279
APUA4237471A,2002,M03,1.328
APUA4237471A,2002,M04,1.521
APUA4237471A,2002,M05,1.548
APUA4237471A,2002,M06,1.553
APUA4237471A,2002,M07,1.564
APUA4237471A,2002,M08,1.580
APUA4237471A,2002,M09,1.565
APUA4237471A,2002,M10,1.508
APUA4237471A,2002,M11,1.508
APUA4237471A,2002,M12,1.479
APUA4237471A,2003,M01,1.488
APUA4237471A,2003,M02,1.688
APUA4237471A,2003,M03,1.906
APUA4237471A,2003,M04,1.836
APUA4237471A,2003,M05,1.672
APUA4237471A,2003,M06,1.598
APUA4237471A,2003,M07,1.646
APUA4237471A,2003,M08,1.810
APUA4237471A,2003,M09,1.925
APUA4237471A,2003,M10,1.711
APUA4237471A,2003,M11,1.644
APUA4237471A,2003,M12,1.573
APUA4237471A,2004,M01,1.661
APUA4237471A,2004,M02,1.722
APUA4237471A,2004,M03,1.836
APUA4237471A,2004,M04,1.953
APUA4237471A,2004,M05,2.246
APUA4237471A,2004,M06,2.315
APUA4237471A,2004,M07,2.062
APUA4237471A,2004,M08,1.986
APUA4237471A,2004,M09,2.041
APUA4237471A,2004,M10,2.106
APUA4237471A,2004,M11,2.102
APUA4237471A,2004,M12,1.972
APUA4237471A,2005,M01,1.860
APUA4237471A,2005,M02,1.974
APUA4237471A,2005,M03,2.205
APUA4237471A,2005,M04,2.494
APUA4237471A,2005,M05,2.464
APUA4237471A,2005,M06,2.353
APUA4237471A,2005,M07,2.484
APUA4237471A,2005,M08,2.652
APUA4237471A,2005,M09,2.923
APUA4237471A,2005,M10,2.847
APUA4237471A,2005,M11,2.543
APUA4237471A,2005,M12,2.285
APUA4237471A,2006,M01,2.281
APUA4237471A,2006,M02,2.332
APUA4237471A,2006,M03,2.448
APUA4237471A,2006,M04,2.816
APUA4237471A,2006,M05,3.163
APUA4237471A,2006,M06,3.158
APUA4237471A,2006,M07,3.067
APUA4237471A,2006,M08,3.048
APUA4237471A,2006,M09,2.849
APUA4237471A,2006,M10,2.579
APUA4237471A,2006,M11,2.493
APUA4237471A,2006,M12,2.623
APUA4237471A,2007,M01,2.644
APUA4237471A,2007,M02,2.516
APUA4237471A,2007,M03,2.815
APUA4237471A,2007,M04,3.133
APUA4237471A,2007,M05,3.398
APUA4237471A,2007,M06,3.177
APUA4237471A,2007,M07,2.995
APUA4237471A,2007,M08,2.826
APUA4237471A,2007,M09,2.909
APUA4237471A,2007,M10,3.017
APUA4237471A,2007,M11,3.231
APUA4237471A,2007,M12,3.164
APUA4237471A,2008,M01,3.113
APUA4237471A,2008,M02,3.199
APUA4237471A,2008,M03,3.496
APUA4237471A,2008,M04,3.611
APUA4237471A,2008,M05,3.895
APUA4237471A,2008,M06,4.322
APUA4237471A,2008,M07,4.305
APUA4237471A,2008,M08,4.013
APUA4237471A,2008,M09,3.778
APUA4237471A,2008,M10,3.165
APUA4237471A,2008,M11,2.234
APUA4237471A,2008,M12,1.850
APUA4237471A,2009,M01,2.049
APUA4237471A,2009,M02,2.200
APUA4237471A,2009,M03,2.187
APUA4237471A,2009,M04,2.339
APUA4237471A,2009,M05,2.545
APUA4237471A,2009,M06,2.871
APUA4237471A,2009,M07,2.744
APUA4237471A,2009,M08,2.878
APUA4237471A,2009,M09,2.946
APUA4237471A,2009,M10,2.801
APUA4237471A,2009,M11,2.860
APUA4237471A,2009,M12,2.829
APUA4237471A,2010,M01,2.904
APUA4237471A,2010,M02,2.848
APUA4237471A,2010,M03,3.013
APUA4237471A,2010,M04,3.091
APUA4237471A,2010,M05,3.048
APUA4237471A,2010,M06,2.979
APUA4237471A,2010,M07,3.024
APUA4237471A,2010,M08,3.108
APUA4237471A,2010,M09,2.985
APUA4237471A,2010,M10,3.052
APUA4237471A,2010,M11,3.115
APUA4237471A,2010,M12,3.184
APUA4237471A,2011,M01,3.270
APUA4237471A,2011,M02,3.375
APUA4237471A,2011,M03,3.739
APUA4237471A,2011,M04,3.954
APUA4237471A,2011,M05,4.033
APUA4237471A,2011,M06,3.900
APUA4237471A,2011,M07,3.820
APUA4237471A,2011,M08,3.793
APUA4237471A,2011,M09,3.896
APUA4237471A,2011,M10,3.843
APUA4237471A,2011,M11,3.725
APUA4237471A,2011,M12,3.494
APUA4237471A,2012,M01,3.488
APUA4237471A,2012,M02,3.625
APUA4237471A,2012,M03,4.046
APUA4237471A,2012,M04,4.127
APUA4237471A,2012,M05,4.207
APUA4237471A,2012,M06,4.048
APUA4237471A,2012,M07,3.619
APUA4237471A,2012,M08,3.863
APUA4237471A,2012,M09,4.056
APUA4237471A,2012,M10,4.013
APUA4237471A,2012,M11,3.520
APUA4237471A,2012,M12,3.387
APUA4237471A,2013,M01,3.419
APUA4237471A,2013,M02,3.671
APUA4237471A,2013,M03,3.844
APUA4237471A,2013,M04,3.688
APUA4237471A,2013,M05,3.886
APUA4237471A,2013,M06,3.841
APUA4237471A,2013,M07,3.871
APUA4237471A,2013,M08,3.836
APUA4237471A,2013,M09,3.711
APUA4237471A,2013,M10,3.494
APUA4237471A,2013,M11,3.293
APUA4237471A,2013,M12,3.342
APUA4237471A,2014,M01,3.416
APUA4237471A,2014,M02,3.366
APUA4237471A,2014,M03,3.624
APUA4237471A,2014,M04,3.795
APUA4237471A,2014,M05,3.920
APUA4237471A,2014,M06,3.977
APUA4237471A,2014,M07,4.007
APUA4237471A,2014,M08,3.881
APUA4237471A,2014,M09,3.794
APUA4237471A,2014,M10,3.448
APUA4237471A,2014,M11,3.048
APUA4237471A,2014,M12,2.884
APUA4237471A,2015,M01,2.348
APUA4237471A,2015,M02,2.358
APUA4237471A,2015,M03,2.904
APUA4237471A,2015,M04,2.745
APUA4237471A,2015,M05,3.049
APUA4237471A,2015,M06,3.104
APUA4237471A,2015,M07,3.199
APUA4237471A,2015,M08,3.094
APUA4237471A,2015,M09,2.791
APUA4237471A,2015,M10,2.493
APUA4237471A,2015,M11,2.414
APUA4237471A,2015,M12,2.348
APUA4237471A,2016,M01,2.326
APUA4237471A,2016,M02,2.019
APUA4237471A,2016,M03,2.119
APUA4237471A,2016,M04,2.253
APUA4237471A,2016,M05,2.437
APUA4237471A,2016,M06,2.567
APUA4237471A,2016,M07,2.561
APUA4237471A,2016,M08,2.492
APUA4237471A,2016,M09,2.597
APUA4237471A,2016,M10,2.643
APUA4237471A,2016,M11,2.594
APUA4237471A,2016,M12,2.473
APUA4237471A,2017,M01,2.686
APUA4237471A,2017,M02,2.666
APUA4237471A,2017,M03,2.726
APUA4237471A,2017,M04,2.790
APUA4237471A,2017,M05,2.765
APUA4237471A,2017,M06,2.722
APUA4237471A,2017,M07,2.704
APUA4237471A,2017,M08,2.767
APUA4237471A,2017,M09,2.953
APUA42474712,1978,M01,0.605
APUA42474712,1978,M02,0.608
APUA42474712,1978,M03,0.607
APUA42474712,1978,M04,0.615
APUA42474712,1978,M05,0.626
APUA42474712,1978,M06,0.634
APUA42474712,1978,M07,0.642
APUA42474712,1978,M08,0.651
APUA42474712,1978,M09,0.659
APUA42474712,1978,M10,0.657
APUA42474712,1978,M11,0.658
APUA42474712,1978,M12,0.668
APUA42474712,1979,M01,0.675
APUA42474712,1979,M02,0.679
APUA42474712,1979,M03,0.713
APUA42474712,1979,M04,0.794
APUA42474712,1979,M05,0.843
APUA42474712,1979,M06,0.892
APUA42474712,1979,M07,0.924
APUA42474712,1979,M08,0.971
APUA42474712,1979,M09,1.011
APUA42474712,1979,M10,1.015
APUA42474712,1979,M11,1.017
APUA42474712,1979,M12,1.039
APUA42474712,1980,M01,1.118
APUA42474712,1980,M02,1.211
APUA42474712,1980,M03,1.253
APUA42474712,1980,M04,1.270
APUA42474712,1980,M05,1.254
APUA42474712,1980,M06,1.249
APUA42474712,1980,M07,1.227
APUA42474712,1980,M08,1.214
APUA42474712,1980,M09,1.212
APUA42474712,1980,M10,1.197
APUA42474712,1980,M11,1.186
APUA42474712,1980,M12,1.190
APUA42474712,1981,M01,1.207
APUA42474712,1981,M02,1.267
APUA42474712,1981,M03,1.333
APUA42474712,1981,M04,1.336
APUA42474712,1981,M05,1.350
APUA42474712,1981,M06,1.350
APUA42474712,1981,M07,1.359
APUA42474712,1981,M08,1.360
APUA42474712,1981,M09,1.343
APUA42474712,1981,M10,1.334
APUA42474712,1981,M11,1.324
APUA42474712,1981,M12,1.317
APUA42474712,1982,M01,1.302
APUA42474712,1982,M02,1.267
APUA42474712,1982,M03,1.222
APUA42474712,1982,M04,1.187
APUA42474712,1982,M05,1.190
APUA42474712,1982,M06,1.239
APUA42474712,1982,M07,1.290
APUA42474712,1982,M08,1.292
APUA42474712,1982,M09,1.270
APUA42474712,1982,M10,1.243
APUA42474712,1982,M11,1.216
APUA42474712,1982,M12,1.163
APUA42474712,1983,M01,1.140
APUA42474712,1983,M02,1.072
APUA42474712,1983,M03,1.045
APUA42474712,1983,M04,1.100
APUA42474712,1983,M05,1.197
APUA42474712,1983,M06,1.233
APUA42474712,1983,M07,1.254
APUA42474712,1983,M08,1.240
APUA42474712,1983,M09,1.189
APUA42474712,1983,M10,1.150
APUA42474712,1983,M11,1.110
APUA42474712,1983,M12,1.148
APUA42474712,1984,M01,1.167
APUA42474712,1984,M02,1.138
APUA42474712,1984,M03,1.136
APUA42474712,1984,M04,1.192
APUA42474712,1984,M05,1.227
APUA42474712,1984,M06,1.206
APUA42474712,1984,M07,1.129
APUA42474712,1984,M08,1.105
APUA42474712,1984,M09,1.119
APUA42474712,1984,M10,1.167
APUA42474712,1984,M11,1.183
APUA42474712,1984,M12,1.176
APUA42474712,1985,M01,1.073
APUA42474712,1985,M02,1.039
APUA42474712,1985,M03,1.089
APUA42474712,1985,M04,1.178
APUA42474712,1985,M05,1.200
APUA42474712,1985,M06,1.202
APUA42474712,1985,M07,1.174
APUA42474712,1985,M08,1.114
APUA42474712,1985,M09,1.095
APUA42474712,1985,M10,1.093
APUA42474712,1985,M11,1.089
APUA42474712,1985,M12,1.086
APUA42474712,1986,M01,1.084
APUA42474712,1986,M02,1.027
APUA42474712,1986,M03,0.924
APUA42474712,1986,M04,0.902
APUA42474712,1986,M05,0.942
APUA42474712,1986,M06,0.953
APUA42474712,1986,M07,0.848
APUA42474712,1986,M08,0.778
APUA42474712,1986,M09,0.812
APUA42474712,1986,M10,0.767
APUA42474712,1986,M11,0.734
APUA42474712,1986,M12,0.744
APUA42474713,1978,M01,0.676
APUA42474713,1978,M02,0.679
APUA42474713,1978,M03,0.680
APUA42474713,1978,M04,0.684
APUA42474713,1978,M05,0.698
APUA42474713,1978,M06,0.706
APUA42474713,1978,M07,0.717
APUA42474713,1978,M08,0.727
APUA42474713,1978,M09,0.732
APUA42474713,1978,M10,0.731
APUA42474713,1978,M11,0.733
APUA42474713,1978,M12,0.742
APUA42474713,1979,M01,0.750
APUA42474713,1979,M02,0.757
APUA42474713,1979,M03,0.788
APUA42474713,1979,M04,0.850
APUA42474713,1979,M05,0.898
APUA42474713,1979,M06,0.944
APUA42474713,1979,M07,0.975
APUA42474713,1979,M08,1.016
APUA42474713,1979,M09,1.067
APUA42474713,1979,M10,1.082
APUA42474713,1979,M11,1.087
APUA42474713,1979,M12,1.104
APUA42474713,1980,M01,1.179
APUA42474713,1980,M02,1.267
APUA42474713,1980,M03,1.312
APUA42474713,1980,M04,1.327
APUA42474713,1980,M05,1.323
APUA42474713,1980,M06,1.321
APUA42474713,1980,M07,1.322
APUA42474713,1980,M08,1.319
APUA42474713,1980,M09,1.318
APUA42474713,1980,M10,1.307
APUA42474713,1980,M11,1.303
APUA42474713,1980,M12,1.310
APUA42474713,1981,M01,1.334
APUA42474713,1981,M02,1.376
APUA42474713,1981,M03,1.444
APUA42474713,1981,M04,1.446
APUA42474713,1981,M05,1.438
APUA42474713,1981,M06,1.432
APUA42474713,1981,M07,1.433
APUA42474713,1981,M08,1.435
APUA42474713,1981,M09,1.435
APUA42474713,1981,M10,1.431
APUA42474713,1981,M11,1.430
APUA42474713,1981,M12,1.419
APUA42474713,1983,M10,1.343
APUA42474713,1983,M11,1.328
APUA42474713,1983,M12,1.351
APUA42474714,1978,M01,0.657
APUA42474714,1978,M02,0.660
APUA42474714,1978,M03,0.659
APUA42474714,1978,M04,0.663
APUA42474714,1978,M05,0.682
APUA42474714,1978,M06,0.692
APUA42474714,1978,M07,0.702
APUA42474714,1978,M08,0.711
APUA42474714,1978,M09,0.713
APUA42474714,1978,M10,0.716
APUA42474714,1978,M11,0.714
APUA42474714,1978,M12,0.727
APUA42474714,1979,M01,0.730
APUA42474714,1979,M02,0.736
APUA42474714,1979,M03,0.773
APUA42474714,1979,M04,0.840
APUA42474714,1979,M05,0.882
APUA42474714,1979,M06,0.930
APUA42474714,1979,M07,0.963
APUA42474714,1979,M08,1.010
APUA42474714,1979,M09,1.065
APUA42474714,1979,M10,1.077
APUA42474714,1979,M11,1.082
APUA42474714,1979,M12,1.091
APUA42474714,1980,M01,1.162
APUA42474714,1980,M02,1.257
APUA42474714,1980,M03,1.297
APUA42474714,1980,M04,1.314
APUA42474714,1980,M05,1.304
APUA42474714,1980,M06,1.297
APUA42474714,1980,M07,1.298
APUA42474714,1980,M08,1.292
APUA42474714,1980,M09,1.288
APUA42474714,1980,M10,1.281
APUA42474714,1980,M11,1.279
APUA42474714,1980,M12,1.286
APUA42474714,1981,M01,1.302
APUA42474714,1981,M02,1.365
APUA42474714,1981,M03,1.412
APUA42474714,1981,M04,1.421
APUA42474714,1981,M05,1.419
APUA42474714,1981,M06,1.416
APUA42474714,1981,M07,1.429
APUA42474714,1981,M08,1.452
APUA42474714,1981,M09,1.438
APUA42474714,1981,M10,1.425
APUA42474714,1981,M11,1.411
APUA42474714,1981,M12,1.401
APUA42474714,1982,M01,1.386
APUA42474714,1982,M02,1.357
APUA42474714,1982,M03,1.316
APUA42474714,1982,M04,1.297
APUA42474714,1982,M05,1.285
APUA42474714,1982,M06,1.334
APUA42474714,1982,M07,1.385
APUA42474714,1982,M08,1.388
APUA42474714,1982,M09,1.371
APUA42474714,1982,M10,1.347
APUA42474714,1982,M11,1.323
APUA42474714,1982,M12,1.274
APUA42474714,1983,M01,1.257
APUA42474714,1983,M02,1.199
APUA42474714,1983,M03,1.162
APUA42474714,1983,M04,1.218
APUA42474714,1983,M05,1.310
APUA42474714,1983,M06,1.345
APUA42474714,1983,M07,1.356
APUA42474714,1983,M08,1.351
APUA42474714,1983,M09,1.297
APUA42474714,1983,M10,1.185
APUA42474714,1983,M11,1.158
APUA42474714,1983,M12,1.198
APUA42474714,1984,M01,1.212
APUA42474714,1984,M02,1.184
APUA42474714,1984,M03,1.185
APUA42474714,1984,M04,1.241
APUA42474714,1984,M05,1.275
APUA42474714,1984,M06,1.254
APUA42474714,1984,M07,1.170
APUA42474714,1984,M08,1.155
APUA42474714,1984,M09,1.176
APUA42474714,1984,M10,1.223
APUA42474714,1984,M11,1.241
APUA42474714,1984,M12,1.229
APUA42474714,1985,M01,1.192
APUA42474714,1985,M02,1.173
APUA42474714,1985,M03,1.220
APUA42474714,1985,M04,1.299
APUA42474714,1985,M05,1.321
APUA42474714,1985,M06,1.325
APUA42474714,1985,M07,1.299
APUA42474714,1985,M08,1.252
APUA42474714,1985,M09,1.232
APUA42474714,1985,M10,1.228
APUA42474714,1985,M11,1.217
APUA42474714,1985,M12,1.221
APUA42474714,1986,M01,1.215
APUA42474714,1986,M02,1.150
APUA42474714,1986,M03,1.056
APUA42474714,1986,M04,1.039
APUA42474714,1986,M05,1.067
APUA42474714,1986,M06,1.081
APUA42474714,1986,M07,0.981
APUA42474714,1986,M08,0.920
APUA42474714,1986,M09,0.939
APUA42474714,1986,M10,0.895
APUA42474714,1986,M11,0.852
APUA42474714,1986,M12,0.852
APUA42474716,1981,M09,1.514
APUA42474716,1981,M10,1.524
APUA42474716,1981,M11,1.520
APUA42474716,1981,M12,1.510
APUA42474716,1982,M01,1.498
APUA42474716,1982,M02,1.483
APUA42474716,1982,M03,1.457
APUA42474716,1982,M04,1.421
APUA42474716,1982,M05,1.425
APUA42474716,1982,M06,1.472
APUA42474716,1982,M07,1.516
APUA42474716,1982,M08,1.520
APUA42474716,1982,M09,1.512
APUA42474716,1982,M10,1.491
APUA42474716,1982,M11,1.463
APUA42474716,1982,M12,1.420
APUA42474716,1983,M01,1.395
APUA42474716,1983,M02,1.354
APUA42474716,1983,M03,1.329
APUA42474716,1983,M04,1.379
APUA42474716,1983,M05,1.474
APUA42474716,1983,M06,1.497
APUA42474716,1983,M07,1.500
APUA42474716,1983,M08,1.503
APUA42474716,1983,M09,1.449
APUA42474716,1983,M10,1.374
APUA42474716,1983,M11,1.342
APUA42474716,1983,M12,1.353
APUA42474716,1984,M01,1.371
APUA42474716,1984,M02,1.357
APUA42474716,1984,M03,1.358
APUA42474716,1984,M04,1.395
APUA42474716,1984,M05,1.427
APUA42474716,1984,M06,1.407
APUA42474716,1984,M07,1.372
APUA42474716,1984,M08,1.353
APUA42474716,1984,M09,1.367
APUA42474716,1984,M10,1.400
APUA42474716,1984,M11,1.412
APUA42474716,1984,M12,1.415
APUA42474716,1985,M01,1.375
APUA42474716,1985,M02,1.351
APUA42474716,1985,M03,1.387
APUA42474716,1985,M04,1.446
APUA42474716,1985,M05,1.471
APUA42474716,1985,M06,1.462
APUA42474716,1985,M07,1.445
APUA42474716,1985,M08,1.406
APUA42474716,1985,M09,1.395
APUA42474716,1985,M10,1.390
APUA42474716,1985,M11,1.391
APUA42474716,1985,M12,1.385
APUA42474716,1986,M01,1.389
APUA42474716,1986,M02,1.342
